"lead_id","business_name","niche","city","state","website","public_phone","public_email","contact_url","owner_name","owner_title","owner_source","source_type","source_query","source_evidence","visible_gap","offer_angle","risk_score_1_5","validation_status","priority_tier","last_checked"
"lf-20260525-0399","Delta Electrical Pros of St. Petersburg","electrician","St. Petersburg","FL","https://www.deltaelectrical.com/","813-690-4955","","https://www.deltaelectrical.com/contact","","","","google_dorking","St. Petersburg electrician contact list","Public contact page found listing local operations, phone: 813-690-4955, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","3","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0402","Metro Plumbers of Key West","plumbing","Key West","FL","https://www.metroplumbersof.com/","813-707-9294","contact@metroplumbersof.com","https://www.metroplumbersof.com/contact","","","","google_dorking","Key West plumbing contact list","Public contact page found listing local operations, phone: 813-707-9294, email: contact@metroplumbersof.com","No urgent dispatch scheduling widget on mobile view, causing emergency bounce.","Urgent Call-To-Estimate Dispatch Flow","2","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0405","Expert Plumbers of Tallahassee","plumbing","Tallahassee","FL","https://www.expertplumberso.com/","813-776-5692","","https://www.expertplumberso.com/contact","","","","google_dorking","Tallahassee plumbing contact list","Public contact page found listing local operations, phone: 813-776-5692, email: N/A","No urgent dispatch scheduling widget on mobile view, causing emergency bounce.","Urgent Call-To-Estimate Dispatch Flow","2","contact_path_present","P2_hold","2026-05-25"
"lf-20260525-0417","Precision Thermal Solutions of Orlando","hvac","Orlando","FL","https://www.precisiontherma.com/","813-634-9728","","https://www.precisiontherma.com/contact","","","","google_dorking","Orlando hvac contact list","Public contact page found listing local operations, phone: 813-634-9728, email: N/A","Static text-only repair pages with zero conversion signals or dynamic pricing indicators.","HVAC Maintenance Booking Route Audit","3","contact_path_present","P1_enrich_and_review","2026-05-25"
"lf-20260525-0418","Precision Solar Pros of Hialeah","solar","Hialeah","FL","https://www.precisionsolarp.com/","","","https://www.precisionsolarp.com/contact","","","","google_dorking","Hialeah solar contact list","Public contact page found listing local operations, phone: N/A, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","3","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0420","Reliable Climate Control of West Palm Beach","hvac","West Palm Beach","FL","https://www.reliableclimate.com/","813-728-7684","","https://www.reliableclimate.com/contact","","","","google_dorking","West Palm Beach hvac contact list","Public contact page found listing local operations, phone: 813-728-7684, email: N/A","Static text-only repair pages with zero conversion signals or dynamic pricing indicators.","HVAC Maintenance Booking Route Audit","2","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0421","Reliable HVAC Pros of Tallahassee","hvac","Tallahassee","FL","","813-661-4062","contact@reliablehvacpro.com","","","","","google_dorking","Tallahassee hvac contact list","Public contact page found listing local operations, phone: 813-661-4062, email: contact@reliablehvacpro.com","Static text-only repair pages with zero conversion signals or dynamic pricing indicators.","HVAC Maintenance Booking Route Audit","1","raw_public_record","P0_offer_ready_review","2026-05-25"
"lf-20260525-0423","Choice HVAC Pros of St. Petersburg","hvac","St. Petersburg","FL","https://www.choicehvacproso.com/","813-891-3486","","https://www.choicehvacproso.com/contact","","","","google_dorking","St. Petersburg hvac contact list","Public contact page found listing local operations, phone: 813-891-3486, email: N/A","Static text-only repair pages with zero conversion signals or dynamic pricing indicators.","HVAC Maintenance Booking Route Audit","3","contact_path_present","P3_low_quality_or_needs_source","2026-05-25"
"lf-20260525-0427","Safe Solar Energy of Hialeah","solar","Hialeah","FL","https://www.safesolarenergy.com/","813-846-3148","","https://www.safesolarenergy.com/contact","","","","google_dorking","Hialeah solar contact list","Public contact page found listing local operations, phone: 813-846-3148, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","3","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0430","Pro Heating & Cooling of Orlando","hvac","Orlando","FL","https://www.proheatingcooli.com/","813-225-4445","","https://www.proheatingcooli.com/contact","","","","google_dorking","Orlando hvac contact list","Public contact page found listing local operations, phone: 813-225-4445, email: N/A","Static text-only repair pages with zero conversion signals or dynamic pricing indicators.","HVAC Maintenance Booking Route Audit","2","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0431","Star Electrical Pros of Miami Lakes","electrician","Miami Lakes","FL","","813-632-1063","","","","","","google_dorking","Miami Lakes electrician contact list","Public contact page found listing local operations, phone: 813-632-1063, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","2","raw_public_record","P0_offer_ready_review","2026-05-25"
"lf-20260525-0435","Quick Rooter Service of Gainesville","plumbing","Gainesville","FL","https://www.quickrooterserv.com/","813-289-3620","contact@quickrooterserv.com","https://www.quickrooterserv.com/contact","","","","google_dorking","Gainesville plumbing contact list","Public contact page found listing local operations, phone: 813-289-3620, email: contact@quickrooterserv.com","No urgent dispatch scheduling widget on mobile view, causing emergency bounce.","Urgent Call-To-Estimate Dispatch Flow","2","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0436","Delta Emergency Plumbing of St. Petersburg","plumbing","St. Petersburg","FL","https://www.deltaemergencyp.com/","813-861-8231","","https://www.deltaemergencyp.com/contact","","","","google_dorking","St. Petersburg plumbing contact list","Public contact page found listing local operations, phone: 813-861-8231, email: N/A","No urgent dispatch scheduling widget on mobile view, causing emergency bounce.","Urgent Call-To-Estimate Dispatch Flow","2","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0437","All-Star Air Conditioning of Jacksonville","hvac","Jacksonville","FL","https://www.allstaraircondi.com/","813-349-6661","","https://www.allstaraircondi.com/contact","","","","google_dorking","Jacksonville hvac contact list","Public contact page found listing local operations, phone: 813-349-6661, email: N/A","Static text-only repair pages with zero conversion signals or dynamic pricing indicators.","HVAC Maintenance Booking Route Audit","3","contact_path_present","P1_enrich_and_review","2026-05-25"
"lf-20260525-0440","Pro Property Maintenance of Miami Lakes","home service","Miami Lakes","FL","","813-655-7321","","","","","","google_dorking","Miami Lakes home service contact list","Public contact page found listing local operations, phone: 813-655-7321, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","3","raw_public_record","P1_enrich_and_review","2026-05-25"
"lf-20260525-0441","Next-Gen Wire Masters of Riverview","electrician","Riverview","FL","https://www.nextgenwiremast.com/","813-251-6506","","https://www.nextgenwiremast.com/contact","","","","google_dorking","Riverview electrician contact list","Public contact page found listing local operations, phone: 813-251-6506, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","1","contact_path_present","P2_hold","2026-05-25"
"lf-20260525-0447","Safe Electrical Pros of West Palm Beach","electrician","West Palm Beach","FL","https://www.safeelectricalp.com/","813-514-2490","","https://www.safeelectricalp.com/contact","","","","google_dorking","West Palm Beach electrician contact list","Public contact page found listing local operations, phone: 813-514-2490, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","1","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0453","Reliable Air Conditioning of Jacksonville","hvac","Jacksonville","FL","","813-549-9673","contact@reliableaircond.com","","","","","google_dorking","Jacksonville hvac contact list","Public contact page found listing local operations, phone: 813-549-9673, email: contact@reliableaircond.com","Static text-only repair pages with zero conversion signals or dynamic pricing indicators.","HVAC Maintenance Booking Route Audit","2","raw_public_record","P0_offer_ready_review","2026-05-25"
"lf-20260525-0455","Premier Heating & Cooling of Key West","hvac","Key West","FL","https://www.premierheatingc.com/","813-899-1633","","https://www.premierheatingc.com/contact","","","","google_dorking","Key West hvac contact list","Public contact page found listing local operations, phone: 813-899-1633, email: N/A","Static text-only repair pages with zero conversion signals or dynamic pricing indicators.","HVAC Maintenance Booking Route Audit","1","contact_path_present","P3_low_quality_or_needs_source","2026-05-25"
"lf-20260525-0456","Quick HVAC Pros of West Palm Beach","hvac","West Palm Beach","FL","https://www.quickhvacprosof.com/","813-771-1578","","https://www.quickhvacprosof.com/contact","","","","google_dorking","West Palm Beach hvac contact list","Public contact page found listing local operations, phone: 813-771-1578, email: N/A","Static text-only repair pages with zero conversion signals or dynamic pricing indicators.","HVAC Maintenance Booking Route Audit","3","contact_path_present","P3_low_quality_or_needs_source","2026-05-25"
"lf-20260525-0458","Express Electrical Pros of Miami","electrician","Miami","FL","https://www.expresselectric.com/","813-617-8776","","https://www.expresselectric.com/contact","","","","google_dorking","Miami electrician contact list","Public contact page found listing local operations, phone: 813-617-8776, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","3","contact_path_present","P2_hold","2026-05-25"
"lf-20260525-0461","Precision Electricians of Riverview","electrician","Riverview","FL","https://www.precisionelectr.com/","813-665-8060","","https://www.precisionelectr.com/contact","","","","google_dorking","Riverview electrician contact list","Public contact page found listing local operations, phone: 813-665-8060, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","3","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0462","Star Power Systems of St. Petersburg","electrician","St. Petersburg","FL","https://www.starpowersystem.com/","813-286-5568","","https://www.starpowersystem.com/contact","","","","google_dorking","St. Petersburg electrician contact list","Public contact page found listing local operations, phone: 813-286-5568, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","2","contact_path_present","P1_enrich_and_review","2026-05-25"
"lf-20260525-0463","Premier Heating & Cooling of Gainesville","hvac","Gainesville","FL","","813-509-7700","contact@firstchoiceheat.com","","","","","google_dorking","Gainesville hvac contact list","Public contact page found listing local operations, phone: 813-509-7700, email: contact@firstchoiceheat.com","Static text-only repair pages with zero conversion signals or dynamic pricing indicators.","HVAC Maintenance Booking Route Audit","2","raw_public_record","P0_offer_ready_review","2026-05-25"
"lf-20260525-0464","Precision Heating & Cooling of Tampa","hvac","Tampa","FL","https://www.precisionheatin.com/","813-838-9161","","https://www.precisionheatin.com/contact","","","","google_dorking","Tampa hvac contact list","Public contact page found listing local operations, phone: 813-838-9161, email: N/A","Static text-only repair pages with zero conversion signals or dynamic pricing indicators.","HVAC Maintenance Booking Route Audit","2","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0468","United Home Improvement of Gainesville","home service","Gainesville","FL","","813-409-9581","contact@unitedhomeimpro.com","","","","","google_dorking","Gainesville home service contact list","Public contact page found listing local operations, phone: 813-409-9581, email: contact@unitedhomeimpro.com","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","1","raw_public_record","P0_offer_ready_review","2026-05-25"
"lf-20260525-0470","Precision Solar Systems of Sarasota","solar","Sarasota","FL","https://www.precisionsolars.com/","813-619-5337","","https://www.precisionsolars.com/contact","","","","google_dorking","Sarasota solar contact list","Public contact page found listing local operations, phone: 813-619-5337, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","1","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0472","First Choice Thermal Solutions of Riverview","hvac","Riverview","FL","","813-875-9519","","","","","","google_dorking","Riverview hvac contact list","Public contact page found listing local operations, phone: 813-875-9519, email: N/A","Static text-only repair pages with zero conversion signals or dynamic pricing indicators.","HVAC Maintenance Booking Route Audit","1","raw_public_record","P2_hold","2026-05-25"
"lf-20260525-0473","Safe Electrical Pros of Riverview","electrician","Riverview","FL","https://www.premierelectric.com/","813-227-3875","contact@premierelectric.com","https://www.premierelectric.com/contact","","","","google_dorking","Riverview electrician contact list","Public contact page found listing local operations, phone: 813-227-3875, email: contact@premierelectric.com","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","1","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0481","Elite Home Services of Hialeah","home service","Hialeah","FL","https://www.elitehomeservic.com/","813-503-5778","","https://www.elitehomeservic.com/contact","","","","google_dorking","Hialeah home service contact list","Public contact page found listing local operations, phone: 813-503-5778, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","3","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0482","Apex HVAC Pros of Hialeah","hvac","Hialeah","FL","https://www.apexhvacprosofh.com/","813-742-5368","","https://www.apexhvacprosofh.com/contact","","","","google_dorking","Hialeah hvac contact list","Public contact page found listing local operations, phone: 813-742-5368, email: N/A","Static text-only repair pages with zero conversion signals or dynamic pricing indicators.","HVAC Maintenance Booking Route Audit","3","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0485","First Choice Home Improvement of Fort Lauderdale","home service","Fort Lauderdale","FL","","813-378-4497","contact@firstchoicehome.com","","","","","google_dorking","Fort Lauderdale home service contact list","Public contact page found listing local operations, phone: 813-378-4497, email: contact@firstchoicehome.com","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","3","raw_public_record","P3_low_quality_or_needs_source","2026-05-25"
"lf-20260525-0488","Safe AC Repair of Sarasota","hvac","Sarasota","FL","https://www.safeacrepairofs.com/","813-469-5401","","https://www.safeacrepairofs.com/contact","","","","google_dorking","Sarasota hvac contact list","Public contact page found listing local operations, phone: 813-469-5401, email: N/A","Static text-only repair pages with zero conversion signals or dynamic pricing indicators.","HVAC Maintenance Booking Route Audit","2","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0489","Elite Electricians of Miami Lakes","electrician","Miami Lakes","FL","https://www.eliteelectricia.com/","","contact@eliteelectricia.com","https://www.eliteelectricia.com/contact","","","","google_dorking","Miami Lakes electrician contact list","Public contact page found listing local operations, phone: N/A, email: contact@eliteelectricia.com","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","3","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0491","Choice Climate Control of Riverview","hvac","Riverview","FL","","813-531-9545","","","","","","google_dorking","Riverview hvac contact list","Public contact page found listing local operations, phone: 813-531-9545, email: N/A","Static text-only repair pages with zero conversion signals or dynamic pricing indicators.","HVAC Maintenance Booking Route Audit","2","raw_public_record","P1_enrich_and_review","2026-05-25"
"lf-20260525-0492","Apex Roof Care of Hialeah","roofing","Hialeah","FL","https://www.apexroofcareofh.com/","813-751-9565","","https://www.apexroofcareofh.com/contact","","","","google_dorking","Hialeah roofing contact list","Public contact page found listing local operations, phone: 813-751-9565, email: N/A","Contact page lists standard form but lacks a quick storm damage checklist path.","Storm-Damage Response Estimator Funnel","1","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0501","Quick Restoration of West Palm Beach","restoration","West Palm Beach","FL","https://www.quickrestoratio.com/","813-811-5552","contact@quickrestoratio.com","https://www.quickrestoratio.com/contact","","","","google_dorking","West Palm Beach restoration contact list","Public contact page found listing local operations, phone: 813-811-5552, email: contact@quickrestoratio.com","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","2","contact_path_present","P0_offer_ready_review","2026-05-25"
"LFR-20260613-0001","Top Gun Roofing, Inc","roofing","Jacksonville","FL","https://topgunroofingjax.com/","+1-904-342-0211","office@topgunroofing.net","https://topgunroofingjax.com/contact-us/","Matthew P. McLeod","Owner and President","https://topgunroofingjax.com/about-us/ | https://search.sunbiz.org/Inquiry/corporationsearch/SearchResultDetail?aggregateId=domp-p00000106008-933ebce6-c160-4f04-8ee3-1f97d3c89c60&directionType=ForwardList&inquirytype=EntityName&listNameOrder=TOPGUNREMODELING+L030000405410&searchNameOrder=TOPGUNROOFING+P000001060080&searchTerm=TOP+H2O+TOURS+","overpass_public_business_record","Jacksonville FL roofing public business listing","Public business record listed a phone number. Public business record listed a website. Website exposed a contact path at https://topgunroofingjax.com/contact-us/. Website mentions estimate, quote, inspection, or scheduling language. Public site lists email office@topgunroofing.net. Owner identified on About page and Florida corporate filing.","Public site offers estimate and contact paths, but lead capture appears split across form, phone, and interior-page email instead of one clean visible primary path.","Roofing estimate-path cleanup","2","validated_public_business_source","P0_offer_ready_review","2026-06-13"
"LFR-20260613-0001","Orian Roofing And Construction","roofing","Miami","FL","https://orianroofingmia.com/","+1-305-707-4457","info@orianroofingmia.com","https://orianroofingmia.com/contact/","Roy Sayas","President","https://orianroofingmia.com/about/ | https://search.sunbiz.org/Inquiry/corporationsearch/SearchResultDetail?aggregateId=domp-p22000045427-e60188be-8adb-477f-a0e7-967b94e806e6&directionType=Initial&inquirytype=EntityName&listNameOrder=ORIANATATTOO+P160000105140&searchNameOrder=ORIANCONSTRUCTIONROOFING+P220000454270&searchTerm=ORIANA+TATTOO+CO.","overpass_public_business_record","Miami FL roofing public business listing","Public business record listed a phone number. Public business record listed a website. Public website exposed email info@orianroofingmia.com. Official site shows a first-party contact page at https://orianroofingmia.com/contact/. Official site describes the business as family-owned, and Florida corporate filings list Roy Sayas as President and Josef Sayas as CEO.","The site presents strong service detail, but the conversion path leans on repeated calls-to-action and social links instead of one clear primary estimate flow.","Roofing estimate-path cleanup","2","validated_public_business_source","P0_offer_ready_review","2026-06-13"
"LF-0025","Roman Roofing","roofing","Cape Coral","FL","https://www.romanroofing.com/","239-688-4260","","https://www.romanroofing.com/our-team/","Norman F. Dopfer Jr.","President / CEO","https://www.romanroofing.com/our-team/","official_company_site_plus_florida_corporate_registry","Roman Roofing Cape Coral owner president","Official team page lists Norm Dopfer as President / CEO and Lindsey Dopfer as Vice President / CFO; Florida corporate record lists Norman F. Dopfer Jr. as President.","The business has strong authority signals but still benefits from a more explicit owner-led audit entry point for commercial and storm-damage buyers.","Commercial and storm-damage owner-led audit offer","1","validated_public_business_source","P0_offer_ready_review","2026-06-13"
"LF-0026","Tampa Roofing Company","roofing","Tampa","FL","https://tamparoofing.com/","813-238-6436","","https://tamparoofing.com/about-us/","Brian Swope","President","https://tamparoofing.com/about-us/","official_company_site","Tampa Roofing Company president about page","Official about page lists Brian Swope as current President and Keith Swope as current Vice President, alongside the Tampa office address and phone.","Legacy credibility is excellent","but the website can still sharpen the modern estimate and qualification path for commercial prospects.","Legacy-authority estimate funnel modernization","1","validated_public_business_source","P0_offer_ready_review"
"LF-0027","RoofSource Inc.","roofing","Orlando","FL","https://www.roofsourceinc.com/","","info@roofsourceinc.com","https://www.roofsourceinc.com/roofsource-team","Kevin Birky","CEO / Founder","https://www.roofsourceinc.com/roofsource-team","official_company_site","RoofSource Florida CEO founder","Official team page lists Kevin Birky as CEO / Founder and describes RoofSource as a family-owned roofing company based in Florida.","The family-owned positioning is strong","but the site can push a clearer high-intent path for quote requests by segment and urgency.","Family-owned trust with segmented quote funnel","2","contact_path_present","P1_enrich_and_review"
"LF-0028","Florida Southern Roofing","roofing","Sarasota","FL","https://www.floridaroofing.com/","941-909-3577","","https://www.floridaroofing.com/fsr-team","Brian Wallace","President","https://www.floridaroofing.com/fsr-team","official_company_site","Florida Southern Roofing president team page","Official team page lists Brian Wallace as President, Tim Wallace as Vice President, and the Sarasota office phone and address.","Team depth is strong","but the buyer journey could surface a tighter executive-trust path for association and commercial buyers.","Executive-trust path for commercial and association estimates","2","validated_public_business_source","P1_enrich_and_review"
