"lead_id","business_name","niche","city","state","website","public_phone","public_email","contact_url","owner_name","owner_title","owner_source","source_type","source_query","source_evidence","visible_gap","offer_angle","risk_score_1_5","validation_status","priority_tier","last_checked"
"LF-0134","Viking Fence","carpentry","Austin","TX","https://www.vikingfence.com/","+1-512-837-6411","","https://www.vikingfence.com/contact-us/","Salvador Chavarria; Jennifer Chavarria","Owners","https://www.transportation.gov/disadvantaged-business-enterprise/viking-fence-co-ltd","official_public_record","Viking Fence Austin owners USDOT official record","Official Viking Fence site confirms Austin fence/gate business, local ownership, phone, and contact path; U.S. Department of Transportation DBE public record lists Salvador and Jennifer Chavarria as company owners for Viking Fence Co Ltd.","Established multi-location site has many service paths, so Austin quote/contact routing could be simplified.","Improve Austin fence/gate contact routing with verified public ownership and local trust context.","2","reviewed_owner_verified_official_public_record","A","2026-06-14"
"LF-0135","Cedar Park Overhead Doors","windows_doors","Austin","TX","https://cedarparkgaragedoors.com/","+1-512-201-2562","info@cedarparkgaragedoors.com","https://cedarparkgaragedoors.com/request-quote/","Don Grenier","Owner / Founder","https://cedarparkgaragedoors.com/contact/","public_web","Cedar Park Overhead Doors owner official contact BBB","Official Cedar Park Garage Doors contact page names Don Grenier as Owner and the home page names him as Founder; BBB corroborates Cedar Park Overhead Doors with related branches and Hutchins Garage Doors as a related business.","Multiple related branch/alias pages and phone numbers can split traffic, even though the request-quote path is present.","Clarify branch/alias routing and push all Austin garage-door traffic into one clean request-quote flow backed by founder trust.","2","reviewed_owner_verified_public_source","A","2026-06-14"
"LF-0136","Texas Home & Commercial","windows_doors","Austin","TX","https://texashomeandcommercial.net/","+1-512-454-1193","","","Derek Baker","Owner","https://www.buildzoom.com/contractor/texas-home-commercial-inc","public_directory","Texas Home Commercial Austin owner BuildZoom official site","Verified public website presents Texas Home & Commercial as an Austin replacement-window provider; BuildZoom lists Texas Home & Commercial Inc with matching Austin phone/address and identifies Baker Derek as owner.","Public site offers free-quote language but the collector did not surface a strong first-party contact URL, and raw collection used a .com host while public search surfaced the .net site.","Confirm domain consistency and make the replacement-window quote path more explicit for Austin homeowners.","3","reviewed_owner_verified_public_directory","B","2026-06-14"
"LF-0137","McCloud Windows","windows_doors","Columbus","OH","https://mccloudwindows.com/","+1-614-984-6322","","https://mccloudwindows.com/online-quote/","Nathan McCloud","Owner","https://mccloudwindows.com/about/","public_web","McCloud Windows owner official about Columbus","Official McCloud Windows about page names Nathan McCloud and describes the business as local and family-owned; site confirms Columbus window service area, phone, and online quote path.","Quote path exists, but public scan did not surface a clear email fallback and phone-first routing may split conversion.","Make the online quote path and local family-owned trust story more prominent for Columbus window leads.","2","reviewed_owner_verified_public_source","A","2026-06-14"
"LF-0138","Glassworks Plus, Inc.","windows_doors","Columbus","OH","https://glassworksplus.com/","+1-614-771-7111","","","David Winters","CEO","https://www.bbb.org/us/oh/columbus/profile/glass-company/glassworks-plus-inc-0302-41000328","public_web","Glassworks Plus Columbus CEO BBB official site","Official Glassworks Plus site confirms locally owned Columbus glass/window/shower-door service identity and phone; BBB lists Mr. David Winters as CEO and principal/customer contact.","Website has service content and quote language, but the collector did not detect a dedicated contact/estimate URL.","Improve the quote/contact path for glass, shower-door, and window-service visitors while using verified CEO trust context.","2","reviewed_decision_maker_verified_public_source","A","2026-06-14"
"LF-0139","Jarman Sales & Service Inc","hvac","Philadelphia","PA","https://jarmansalesandservice.com/","+1-215-389-2345","jarmansales@gmail.com","https://jarmansalesandservice.com/","Robert Jarman","President","https://www.bbb.org/us/pa/philadelphia/profile/air-conditioning-contractor/jarman-sales-service-inc-0241-80001145","public_web","Jarman Sales & Service Philadelphia owner BBB official site","Official Jarman site confirms Philadelphia air-conditioning service, address, phone, email, and long-running family-owned operation; BBB lists Robert Jarman as President for Jarman Sales & Service Inc.","Official site is usable but lightweight and older-looking, with contact details embedded on the home page instead of a stronger quote/booking flow.","Modernize the Jarman contact path into a cleaner quote flow while preserving the long-standing local family trust signal.","2","reviewed_owner_verified_public_source","A","2026-06-14"
"LF-0140","Tinneny Plumbing & Heating Inc","plumbing","Philadelphia","PA","https://www.tinnenyplumbing.com/","+1-215-487-3113","","https://www.tinnenyplumbing.com/","Bruce Tinneny","President","https://www.bbb.org/us/pa/philadelphia/profile/plumber/tinneny-plumbing-heating-inc-0241-80021274","public_web","Tinneny Plumbing Heating Philadelphia owner BBB official site","BBB confirms Tinneny Plumbing & Heating Inc at 404 Fountain St, Philadelphia, phone 215-487-3113, A+ rating, and Bruce Tinneny as President; public site search confirms the same phone and estimate call path.","Website was intermittently unavailable during direct fetch and appears thin, so the business needs a more resilient first-party intake path.","Build a stable plumbing service landing page and call/estimate path backed by the BBB-listed president and long operating history.","3","reviewed_owner_verified_public_source","A","2026-06-14"
"LF-0141","AirMaster Heating & Cooling Specialists","hvac","Philadelphia","PA","https://airmasterpa.com/","+1-215-284-7583","info@airmasterpa.com","https://scheduler.servicetitan.com/","Thomas Molieri","Owner","https://airmasterpa.com/about/","public_web","AirMaster Heating Cooling Philadelphia owner official about BBB","Official AirMaster about page names Thomas Molieri as Owner and says he started the company in 2016; BBB corroborates AirMaster, Philadelphia address, service categories, A+ rating, license PA124808, and Thomas Molieri as Owner.","ServiceTitan booking is present, but public paths split between call-now, instant quote, financing, and scheduler links.","Tighten the primary HVAC booking path so emergency calls, quotes, and financing requests route into one clean conversion flow.","1","reviewed_owner_verified_public_source","A","2026-06-14"
"LF-0142","Summers Quality Service","hvac","Philadelphia","PA","https://www.summersquality.com/","+1-215-482-8800","","https://www.summersquality.com/contact/","John Summers","President / Owner","https://www.summersquality.com/about-us/","public_web","Summers Quality Services Philadelphia owner official about BBB","Official Summers about page names John Summers as owner and describes the company as a second-generation family-owned Philadelphia service business; BBB corroborates John Summers as President, A+ rating, address, phone, and license PA015355.","Strong site and request path exist, but multi-service HVAC/electrical/plumbing navigation can dilute the fastest quote route for urgent HVAC visitors.","Create a cleaner segmented intake path for HVAC, electrical, and plumbing visitors while leaning on the family-owned trust story.","1","reviewed_owner_verified_public_source","A","2026-06-14"
"LF-0143","EMCO Tech Heating & Cooling","hvac","Philadelphia","PA","https://emcocooling.com/","+1-215-366-1001","","https://emcocooling.com/contact/","Serge Tsyplyuk","Technical Director / HVAC Team Leader","https://emcocooling.com/about/","public_web","EMCO Tech Heating Cooling Philadelphia owner founder Serge official site BBB","Official EMCO site confirms Greater Philadelphia HVAC service, phone, license PA017704, family-operated positioning, and service since 2006; the about page names Serge Tsyplyuk as HVAC team leader and Technical Director who runs field operations.","The site has many service, financing, special, and booking paths, which may create choice overload before the visitor reaches the best booking action.","Simplify EMCO's first-click path for repair, replacement, and emergency booking while preserving license and Google/BBB trust signals.","2","reviewed_decision_maker_verified_public_source","A","2026-06-14"
"LF-0144","Greater Pitt Tree Service LLC","tree_service","Pittsburgh","PA","https://www.greaterpitttreeservicepa.com/","+1-412-867-9631","scottgpts@gmail.com","https://www.greaterpitttreeservicepa.com/","Carlos McClintock","Owner","https://www.wpxi.com/news/proud-to-be-from-pittsburgh/proud-to-be-from-pittsburgh-greater-pitt-tree-service/1009137051/","public_web","Greater Pitt Tree Service owner official chamber WPXI","Official Greater Pitt site confirms Pittsburgh-area tree service, request-quote path, address, and service categories; Southwest Regional Chamber corroborates phone, website, email, and address; WPXI identifies Carlos McClintock as the business owner.","Official site has strong service proof but phone/contact signals are split across 884-TREE and 867-9631, which can fragment callback tracking.","Unify Greater Pitt's quote and phone tracking path so emergency tree leads and routine estimate requests route cleanly.","2","reviewed_owner_verified_public_source","A","2026-06-14"
"LF-0145","Four Seasons Total Landscaping","landscaping","Philadelphia","PA","https://www.fstl1992.com/","+1-215-624-5408","office@fstl1992.com","https://www.fstl1992.com/contact","Marie Siravo","President / Owner","https://www.fstl1992.com/about","public_web","Four Seasons Total Landscaping owner official site","Official Four Seasons site confirms a woman-owned Philadelphia commercial landscaping business, commercial snow and grounds maintenance services, email, phone, and locations; official About page names Marie Siravo as owner and President.","Strong brand awareness exists, but fame/merchandise/history content competes with the commercial landscaping conversion path.","Refocus the public site journey from brand curiosity into a cleaner commercial landscaping estimate and account-intake funnel.","1","reviewed_owner_verified_public_source","A","2026-06-14"
"LF-0146","Stapleton Roofing","roofing","Phoenix","AZ","https://stapletonroofing.com/","+1-602-833-7663","","https://stapletonroofing.com/resources/instant-quote/","Patrick Lee Stapleton","President","https://www.bbb.org/us/az/phoenix/profile/roofing-contractors/stapleton-roofing-1126-1000028266","public_web","Stapleton Roofing Phoenix owner BBB official site","Official Stapleton site confirms Phoenix-area residential and commercial roofing, instant quote path, family-owned positioning, and AZ ROC 269773; BBB lists Patrick Lee Stapleton as President and Cynthia Suzann Stapleton as Office Manager.","Quote path is present, but phone-first routing and multiple service pages could still be tightened into a cleaner roof-inspection intake flow.","Clean up Stapleton's roofing quote path so commercial/residential visitors move from service page to inspection request without phone-path confusion.","2","reviewed_owner_verified_public_source","A","2026-06-14"
"LF-0147","Goettl Air Conditioning & Plumbing","plumbing","Phoenix","AZ","https://www.goettl.com/location/phoenix-arizona/","+1-602-428-8056","","https://www.goettl.com/contact-us/","Jake Gress","Chief Executive Officer","https://www.goettl.com/expert-center/press-releases/goettl-appoints-leadership-team/","public_web","Goettl Phoenix plumbing CEO official location leadership","Official Goettl Phoenix page confirms Phoenix HVAC and plumbing service, local phone, booking path, and Arizona location; official Goettl press release names Jake Gress as CEO with day-to-day operational leadership.","Large multi-location brand has many navigation paths, offers, membership, financing, and booking CTAs that can dilute the fastest Phoenix plumbing conversion route.","Map Goettl Phoenix plumbing visitors into one cleaner booking route by segmenting emergency plumbing, maintenance, and membership traffic.","2","reviewed_decision_maker_verified_public_source","B","2026-06-14"
"LF-0148","Goodman's Landscape Maintenance LLC","landscaping","Phoenix","AZ","https://www.goodmanslandscape.com/","+1-602-861-1144","customerservice@glmaz.com","https://www.goodmanslandscape.com/about-us/contact-us/","David W Goodman","Owner / Founder","https://www.bbb.org/us/az/phoenix/profile/lawn-maintenance/goodmans-landscape-maintenance-llc-1126-33003638","public_web","Goodman's Landscape Phoenix owner official BBB","Official Goodman's site confirms Phoenix landscaping service since 1984, contact path, address, phone, customer-service email, and SLM certification; BBB lists David W Goodman as Owner and principal contact.","Contact path is present, but the site leans phone-first and buries the email/contact conversion details low on the page.","Clean up Goodman's landscaping intake path so residential and commercial visitors can request service without phone-only friction.","2","reviewed_owner_verified_public_source","A","2026-06-14"
"LF-0149","Apex Turf","landscaping","Phoenix","AZ","https://apexturfaz.com/","+1-602-449-1833","info@apexturfaz.com","https://apexturfaz.com/contact/","Kile Dobberstein","Owner","https://www.bbb.org/us/az/chandler/profile/artificial-turf/apex-turf-1126-1000147081","public_web","Apex Turf Phoenix owner BBB official site","Official Apex Turf site confirms Arizona artificial turf, paver, landscaping, Phoenix office, email, phone, license AZ ROC 333363, and contact path; BBB lists Kile Dobberstein as Owner.","Strong service pages exist, but quote, turf, pavers, warranty, and multi-location messaging can split the primary conversion path.","Tighten Apex Turf's estimate flow so Phoenix turf and paver visitors move into one clear quote path with license and warranty trust signals.","1","reviewed_owner_verified_public_source","A","2026-06-14"
"LF-0150","Bone Dry Commercial Roofing","roofing","Indianapolis","IN","https://bonedrycommercial.com/","+1-463-220-0401","","https://commercial.bonedry.com/free-estimate/","Gene Judd","Owner / CEO","https://bonedry.com/indianapolis/about-us/ ; https://www.bbb.org/us/in/indianapolis/profile/roofing-contractors/bone-dry-roofing-0382-8000439","overpass_public_business_record","Indianapolis IN roofing public business listing","Official commercial site confirms Bone Dry Commercial Roofing and a free-estimate path. Bone Dry official Indianapolis about page names Gene Judd as Owner and CEO; BBB also lists Gene Judd as President for Bone Dry Roofing. Public phone and estimate path are present.","Commercial and parent-brand pages split the conversion path, so a prospect may bounce between commercial, residential, and local office funnels.","Commercial roofing estimate-path cleanup and local office conversion audit","2","reviewed_owner_verified_public_source","A","2026-06-14"
"LF-0151","R&B Roofing and Remodeling","roofing","Louisville","KY","","+1-502-442-0811","","","Scott Waldman","Owner","https://www.bbb.org/us/ky/louisville/profile/roofing-contractors/rb-roofing-and-remodeling-0402-159151052 ; https://www.thebluebook.com/iProView/1658909/r-b-roofing-remodeling/subcontractors/locations-contacts/","overpass_public_business_record","Louisville KY roofing public business listing","Raw public listing surfaced Scott Waldman and phone 502-442-0811. BBB and BlueBook normalize this to R&B Roofing and Remodeling at Louisville, with Scott Waldman listed as Owner and roofing/remodeling services confirmed. Public phone and strong BBB business identity are present.","Raw listing surfaced as a person name instead of the business, which indicates local listing identity cleanup is needed.","Local listing identity cleanup and roofing/remodeling lead-capture audit","2","reviewed_owner_verified_public_source","A","2026-06-14"
"LF-0152","Kuhn Plumbing","plumbing","Chicago","IL","https://www.kuhnplumbing.com/","+1-773-525-0474","info@kuhnplumbing.com","https://kuhnplumbing.com/contact/","Timothy Kane","Business Management","https://www.bbb.org/us/il/chicago/profile/plumber/kuhn-plumbing-0654-12002147 ; https://kuhnplumbing.com/","overpass_public_business_record","Chicago IL plumbing public business listing","Official website confirms Chicago plumbing, family-owned positioning, phone, email, and contact path. BBB lists Kuhn Plumbing alternate names and Timothy Kane in business management.","Old-brand family-owned credibility is strong, but the site could make one primary request-service path more obvious from every page.","Chicago plumbing request-service path cleanup","1","reviewed_decision_maker_verified_public_source","A","2026-06-14"
"LF-0153","Rocket Plumbing","plumbing","Chicago","IL","https://rocketplumbingnow.com/","+1-773-906-7474","","https://rocketplumbingnow.com/contact-us/","Brian McMahon","CEO / Founder","https://rocketplumbingnow.com/about-us/ ; https://www.bbb.org/us/il/chicago/profile/plumber/rocket-plumbing-inc-0654-88581746","overpass_public_business_record","Chicago IL plumbing public business listing","Official Rocket Plumbing about page names Brian McMahon as Founder and describes him as master plumber and business owner. BBB lists Brian McMahon as President. Public phone and website are present; collector detected estimate/scheduling language.","Collector initially detected a Facebook script URL as the contact path, so the first-party contact path should be cleaned and emphasized.","Replace third-party contact leakage with a first-party plumbing estimate flow","2","reviewed_owner_verified_public_source","A","2026-06-14"
"LF-0154","Altstadt Hoffman Plumbing Services","plumbing","Louisville","KY","https://www.altstadtplumbing.com/","+1-502-713-1987","","https://www.altstadtplumbing.com/contact-us/","Chip Altstadt","President","https://www.bbb.org/us/in/evansville/profile/plumber/altstadt-hoffman-plumbing-0482-7000896 ; https://www.altstadtplumbing.com/","overpass_public_business_record","Louisville KY plumbing public business listing","Official site confirms Altstadt Hoffman Plumbing, Louisville service area, and public phone. BBB lists Chip Altstadt as President and names additional leadership contacts. Public website and phone are present.","The Louisville page works, but multi-market service pages make the local quote/contact path less direct than it could be.","Louisville plumbing local landing-page and request-service cleanup","2","reviewed_owner_verified_public_source","A","2026-06-14"
"LF-0155","Blythe Heating & Cooling","hvac","Indianapolis","IN","https://blytheheating.com/","+1-317-828-1795","","https://www.blytheheating.com/contact.php","David Blythe","President","https://www.bbb.org/us/in/indianapolis/profile/heating-and-air-conditioning/blythe-heating-cooling-refrigeration-0382-90001819 ; https://blytheheating.com/","overpass_public_business_record","Indianapolis IN hvac public business listing","Official site confirms Blythe Heating, Cooling & Refrigeration, Indianapolis-area HVAC services, phone, and contact path. BBB lists LD Blythe LLC alternate name and David Blythe as President.","Contact page exists, but the site is phone-first and light on visible email/instant estimate routing.","HVAC contact-path modernization and estimate CTA audit","1","reviewed_owner_verified_public_source","A","2026-06-14"
"LF-0156","Vital Heating & Air","hvac","Indianapolis","IN","https://www.vitalheatingandair.com/","+1-317-868-2665","service@vitalheatingandair.com","https://www.vitalheatingandair.com/schedule-service","Matt Rainbolt","Founder / Owner","https://www.vitalheatingandair.com/about-us ; https://www.bbb.org/us/in/indianapolis/profile/heating-and-air-conditioning/vital-heating-air-0382-90016998","overpass_public_business_record","Indianapolis IN hvac public business listing","Official about page names Matt Rainbolt as founder and confirms locally owned HVAC operations since 2012. BBB lists Matthew Rainbolt as Owner. Public phone, email, and schedule-service path are present.","Multiple CTAs compete across phone, form, schedule-service, and email; the booking path could be tightened for higher conversion.","HVAC schedule-service funnel cleanup and local trust audit","1","reviewed_owner_verified_public_source","A","2026-06-14"
"LF-0157","Omega Locksmith","locksmith","Chicago","IL","https://www.omegalocksmith.com/","+1-773-277-5625","jose@omegalocksmith.com","https://www.omegalocksmith.com/contact-us/","Jose Mario Hernandez Jr.","Founder / CEO / Chief Locksmith","https://www.omegalocksmith.com/; https://www.omegalocksmith.com/jose-mario-hernandez-jr/; https://www.bbb.org/us/il/chicago/profile/locksmith/omega-locksmith-chicago-0654-88405661","overpass_public_business_record","Chicago IL locksmith public business listing","Official Omega Locksmith site says Jose Mario Hernandez Jr. founded Omega Locksmith and serves as CEO and Chief Locksmith; BBB lists Mr. Jose Hernandez as Owner/President; official site/reviews show phone, email, Chicago address, and Illinois locksmith license context.","Strong owner story and credentials are present, but the contact path can be cleaned into a sharper quote/booking flow with owner-backed trust signals.","Locksmith lead-capture and owner-trust conversion cleanup","1","reviewed_owner_verified_public_source","P0_offer_ready_review","2026-06-14"
"LF-0158","Edmar Corporation","masonry","Chicago","IL","https://masonrytuckpointing.com/","+1-847-724-5600","","https://masonrytuckpointing.com/contact-edmar/","Edward Marciszewski","President/CEO","https://www.bbb.org/us/il/chicago/profile/tuckpointing/edmar-corporation-masonry-0654-27001954; https://masonrytuckpointing.com/contact-edmar/; https://masonrytuckpointing.com/logan-square-lakeview-edmar-corporation-masonry-tuckpointing-service-area/","overpass_public_business_record","Chicago IL masonry public business listing","BBB lists Edmar Corporation Masonry business management and principal/customer contact as Mr. Edward Marciszewski, President/CEO. Edmar official contact page confirms the Chicago masonry contractor identity, contact path, reviews, and service since 1985; Edmar site area page refers to owner Ed Marciszewski.","Official contact page exists, but the collector could not detect an obvious estimate path from the root page; lead capture and contact routing can be simplified.","Masonry estimate/contact-path conversion cleanup","1","reviewed_owner_verified_public_source","P0_offer_ready_review","2026-06-14"
"LF-0159","Crystal Overhead Door Inc","windows_doors","Chicago","IL","https://garagedoorchicago.com","+1-773-283-6677","","https://garagedoorchicago.com","Eric Wozny","President/Owner","https://www.bbb.org/us/il/chicago/profile/garage-doors/crystal-overhead-door-0654-22002892; https://garagedoorchicago.com","overpass_public_business_record","Chicago IL windows_doors public business listing","BBB business profile says Crystal Overhead Door, Inc. installs and repairs residential and commercial garage doors and lists Mr. Eric Wozny as President/Owner. The public business website and phone match the collected Chicago garage-door identity.","Garage-door company has a public website and phone, but the collector could not extract a clear first-party quote/contact path during the crawl; improve conversion path visibility and owner-evidence-backed outreach context.","Garage door quote-path cleanup and local trust audit","2","reviewed_owner_verified_public_source","P0_offer_ready_review","2026-06-14"
"LF-0160","Aventus Group LLC","windows_doors","Indianapolis","IN","https://www.aventusg.com/","+1-317-373-2980","support@aventusg.com","https://www.aventusg.com/","Mario Barron","General contractor / listed public contact","https://us-east-1-indy.graphassets.com/ActDBC5rvRWeCZlNNnLrDz/cml5icymh0f0707lk9hgdfqnj; https://www.thebluebook.com/iProView/1822765/aventus-group-llc/subcontractors/locations-contacts/; https://www.aventusg.com/","overpass_public_business_record","Indianapolis IN windows_doors public business listing","City of Indianapolis Department of Business & Neighborhood Services contractor list names AVENTUS GROUP LLC with Mario Barron and phone 317-373-2980. Blue Book public profile lists Aventus Group LLC, its website, phone, and Mario Barron/Jorge Rojas as key contacts.","Public site and directory evidence show service/contact paths, but owner/contact evidence is split across public contractor records and trade-directory profiles; package trust proof and quote path for a cleaner outreach angle.","Contractor trust-proof and quote-path cleanup","2","reviewed_decision_maker_verified_public_source","P0_offer_ready_review","2026-06-14"
"LF-0161","B&B Mechanical Services, Incorporated","plumbing","Cincinnati","OH","https://bbmechanicalservices.com/","(513) 353-3370","","https://bbmechanicalservices.com/contact/","Rodrigo M. Williams","Owner","BBB profile: https://www.bbb.org/us/oh/cincinnati/profile/mechanical-contractors/bb-mechanical-services-inc-0292-90045448","public_osint_enriched_business_profile","Cincinnati OH plumbing public business listing; BBB business profile; official contact page","Official contact page lists commercial plumbing services, 611 Shepard Dr Suite #9 Cincinnati OH 45215, and phone 513-353-3370. BBB lists B&B Mechanical Services Inc at 611 Shepherd Dr Unit 9, A+ Accredited, corporation, business started 2022-03-01/incorporated 2022-03-24, and Rodrigo M. Williams as Owner/principal contact.","Commercial plumbing contact path exists, but the public site relies on a basic form/phone path and can use stronger estimate follow-up, service segmentation, and proof-driven conversion tracking.","Commercial plumbing lead-capture and estimate follow-up system","1","validated_public_business_source","P0_offer_ready_review","2026-06-15"
"LF-0162","The Brookline Plumber, LLC","plumbing","Pittsburgh","PA","https://www.thebrooklineplumber.com/","(412) 531-0183","thebrooklineplumber@msn.com","https://www.thebrooklineplumber.com/plumbing-quotes-pittsburgh-pa","Rick Smith","Owner","BBB profile: https://www.bbb.org/us/pa/pittsburgh/profile/plumber/the-brookline-plumber-llc-0141-333","public_osint_enriched_business_profile","Pittsburgh PA plumbing public business listing; official contact page; BBB business profile","Official contact page lists phone 412-531-0183, email thebrooklineplumber@msn.com, address 613 Brookline Blvd Pittsburgh PA 15226-2003, Master Plumber License HP 3599, and PA License PA009345. BBB lists The Brookline Plumber LLC at the same address, A+ rating, LLC, and Rick Smith as Owner/customer contact.","Older local-service site has basic contact intake and common mailbox email; opportunity for modern conversion design, trust proof, reviews, online quote path, and follow-up automation.","Plumbing website modernization and intake follow-up cleanup","2","validated_public_business_source","P0_offer_ready_review","2026-06-15"
"LF-0163","Davey Plumbing LLC","plumbing","Pittsburgh","PA","https://www.daveyplumbingpittsburgh.com/","(412) 341-0921","","https://www.daveyplumbingpittsburgh.com/contact-us/4653981","Craig Davey","Owner","BBB profile: https://www.bbb.org/us/pa/pittsburgh/profile/plumber/davey-plumbing-llc-0141-12006432","public_osint_enriched_business_profile","Pittsburgh PA plumbing public business listing; official contact page; BBB business profile","Official contact page lists Davey Plumbing LLC, 1641 Saw Mill Run Blvd Pittsburgh PA 15210, phone 412-341-0921, 24-hour emergency service, and family-owned/operated positioning. BBB lists Davey Plumbing LLC at 1641 Saw Mill Run Blvd, A+ Accredited, LLC, Craig Davey as Owner/principal contact, and PA license PA042986 expiring 2026-06-28.","Website has contact form and emergency phone, but the page is template-heavy and could use clearer service funnels, financing CTA tracking, review proof, and AI audit-driven conversion cleanup.","Emergency plumbing conversion and trust-proof audit","1","validated_public_business_source","P0_offer_ready_review","2026-06-15"
"LF-0164","South Side Plumbing & Heating Co Inc","plumbing","Pittsburgh","PA","https://southsideplumbingandheating.com/","(412) 431-7455","","https://southsideplumbingandheating.com/","John Kicinski","Vice President","BBB profile: https://www.bbb.org/us/pa/pittsburgh/profile/plumber/south-side-plumbing-heating-co-inc-0141-12002269","public_osint_enriched_business_profile","Pittsburgh PA plumbing public business listing; official website; BBB business profile","Official website lists South Side Plumbing & Heating, Pittsburgh PA, 24/7 emergency service, phone 412-431-7455, request service path, HVAC/plumbing services, PA registered contractor PA010066, and local family-owned positioning. BBB lists South Side Plumbing & Heating Co Inc at 95 S 20th St Pittsburgh PA 15203-2023, plumbing and heating, John Kicinski as Vice President/principal contact, and PA license PA010066.","Strong public site and review proof exist, but BBB is not rated and the site can benefit from AI audit, competitor positioning, local-service landing pages, and quote/request-service funnel optimization.","HVAC/plumbing local authority and request-service funnel audit","2","validated_public_business_source","P0_offer_ready_review","2026-06-15"
"LF-0165","Boehmer Heating & Cooling","hvac","Pittsburgh","PA","https://www.boehmerheating.com/","(412) 381-4100","","https://www.boehmerheating.com/contact","Steve Boehmer","Owner","BBB profile: https://www.bbb.org/us/pa/pittsburgh/profile/heating-and-air-conditioning/boehmer-heating-cooling-0141-303","public_osint_enriched_business_profile","Pittsburgh PA HVAC public business listing; official website/contact page; BBB business profile","Official site/contact page lists Boehmer Heating & Cooling, 412-381-4100, 24-hour service, 300 Hargrove St Pittsburgh PA 15226, and Pennsylvania Contractors Registration PA10088. Official about/why-choose-us pages describe the third-generation Boehmer family operation. BBB lists Boehmer Heating & Cooling at 300 Hargrove St Pittsburgh PA 15226 and principal/customer contacts Steve Boehmer, Owner, and David E. Boehmer, President.","Strong legacy HVAC brand with phone/schedule CTAs, but public contact flow can be improved with clearer service segmentation, AI/local visibility audit, review proof routing, and follow-up automation.","HVAC conversion-path and local authority audit","1","validated_public_business_source","P0_offer_ready_review","2026-06-15"
"LF-0166","Spurk HVAC, LLC","hvac","Pittsburgh","PA","https://spurkhvac.com/","(878) 332-2960","","https://spurkhvac.com/contact-us/","Jason Spurk","Owner","BBB profile: https://www.bbb.org/us/pa/cranberry-twp/profile/heating-and-air-conditioning/spurk-hvac-llc-0141-71021795; LinkedIn public company page: https://www.linkedin.com/company/spurk-hvac-llc","public_osint_enriched_business_profile","Pittsburgh PA HVAC public business listing; official contact page; BBB business profile; public company social profile","Official contact page lists Spurk HVAC LLC, phone 878-332-2960, 355 Northgate Dr Warrendale PA 15086, 5001 Baum Blvd Suite 795 Pittsburgh PA 15213, emergency service, and License PA137613. BBB lists Spurk HVAC LLC with business management/principal contacts Dale Spurk and Jason Spurk as Owners and PA license PA137613. Public LinkedIn company page lists Jason Spurk as Owner and describes service across Pittsburgh and surrounding areas.","Good active HVAC presence and public contact form, but the surfaced collector contact path was a Facebook tracking endpoint; use the first-party contact page and audit local/GEO positioning, review proof, and estimate funnel clarity.","HVAC first-party contact-path cleanup and AI/local visibility audit","2","validated_public_business_source","P0_offer_ready_review","2026-06-15"
"LF-0167","Druffel Design & Landscape","landscaping","Cincinnati","OH","https://druffeldl.com/","513.899.9111","admin@druffeldl.com","https://druffeldl.com/contact/","Dan Druffel","President","BBB profile: https://www.bbb.org/us/oh/maineville/profile/landscape-design/druffel-design-landscape-0292-1166942","public_osint_enriched_business_profile","Cincinnati OH landscaping public business listing; official website/contact page; BBB business profile","Official website identifies Druffel Design & Landscape as a Greater Cincinnati landscape design and maintenance company founded in 1970, with contact page phone 513.899.9111, admin@druffeldl.com, Cincinnati landscape office at 2428 Boone Street, headquarters at 8747 Morrow-Cozaddale Road, and mailing address P.O. Box 6062 Cincinnati OH 45206. BBB lists Druffel Design & Landscape / Dan Druffel Inc., A+ rating, corporation, incorporated 1978-03-10, and Dan Druffel as President/principal contact.","Strong long-running landscape brand and contact page exist, but the public path is basic and can use clearer lead capture, service-area landing pages, project gallery conversion tracking, and AI/local visibility audit.","Landscape design lead-capture and local authority audit","1","validated_public_business_source","P0_offer_ready_review","2026-06-15"
"LF-0168","Murray Avenue Locksmith","locksmith","Pittsburgh","PA","https://www.murrayavelocksmith.com/","(412) 422-2004","","https://www.murrayavelocksmith.com/","David Dvir","Owner","BBB Steel City Garage Door profile with alternate name Murray Avenue Locksmith: https://www.bbb.org/us/pa/squirrel-hill/profile/garage-doors/steel-city-garage-door-0141-71015869","public_osint_enriched_business_profile","Pittsburgh PA locksmith public business listing; official website; BBB business profile","Official site identifies Murray Avenue Locksmith as a local Pittsburgh locksmith company with storefront at 2004 Murray Avenue Pittsburgh PA 15217, phone 412-422-2004, and residential/commercial/automotive/emergency locksmith services. BBB Steel City Garage Door profile lists the same 2004 Murray Ave address, alternate name Murray Avenue Locksmith, owner/principal/customer contact David Dvir, additional phone 412-422-2004, additional website murrayavelocksmith.com, business categories including Locksmith, and PA contractor license PA121524.","Site has strong local proof but contact path is mostly phone/storefront-driven; opportunity for clearer quote/booking flow, emergency locksmith conversion tracking, and local service-area SEO/GEO cleanup.","Locksmith contact-path and local authority audit","1","validated_public_business_source","P0_offer_ready_review","2026-06-15"
